  212.0000     1.9677 
  212.5000     2.1053 
  213.0000     2.1821 
  213.5000     2.1745 
  214.0000     2.1607 
  214.5000     2.1303 
  215.0000     2.0859 
  215.5000     2.0455 
  216.0000     2.0455 
  216.5000     2.0013 
  217.0000     2.1134 
  217.5000     2.2957 
  218.0000     2.2957 
  218.5000     2.2957 
  219.0000     2.3563 
  219.5000     2.4270 
  220.0000     2.5180 
  220.5000     2.6002 
  221.0000     2.6753 
  221.5000     2.6318 
  222.0000     2.5764 
  222.5000     2.5764 
  223.0000     2.2080 
  223.5000     2.2080 
  224.0000     2.1532 
  224.5000     2.1532 
  225.0000     2.1532 
  225.5000     2.1532 
  226.0000     1.7805 
  226.5000     1.8011 
  227.0000     1.8011 
  227.5000     1.8011 
  228.0000     1.7792 
  228.5000     1.7988 
  229.0000     1.7853 
  229.5000     1.7893 
  230.0000     1.8447 
  230.5000     1.9495 
  231.0000     1.9347 
  231.5000     1.9132 
  232.0000     1.9019 
  232.5000     1.8988 
  233.0000     1.9775 
  233.5000     2.0389 
  234.0000     2.1137 
  234.5000     2.1291 
  235.0000     2.1470 
  235.5000     2.1862 
  236.0000     2.2239 
  236.5000     2.2239 
  237.0000     2.2947 
  237.5000     2.3824 
  238.0000     2.4373 
  238.5000     2.3520 
  239.0000     2.3463 
  239.5000     2.3047 
  240.0000     2.2427 
  240.5000     2.2082 
  241.0000     2.2328 
  241.5000     2.2211 
  242.0000     2.2143 
