   31.0000     0.5325 
   31.5000        NaN 
   32.0000        NaN 
   32.5000        NaN 
   33.0000        NaN 
   33.5000        NaN 
   34.0000        NaN 
   34.5000     0.4860 
   35.0000     0.4860 
   35.5000     0.4860 
   36.0000     0.4860 
   36.5000     0.4860 
   37.0000     0.4860 
   37.5000     0.4860 
   38.0000     0.4849 
   38.5000     0.4849 
   39.0000     0.4843 
   39.5000     0.4837 
   40.0000     0.4841 
   40.5000     0.4890 
   41.0000     0.4890 
   41.5000        NaN 
   42.0000        NaN 
   42.5000        NaN 
   43.0000        NaN 
   43.5000        NaN 
   44.0000        NaN 
   44.5000        NaN 
   45.0000        NaN 
   45.5000        NaN 
   46.0000     0.1289 
   46.5000     0.1289 
   47.0000     0.1289 
   47.5000     0.1697 
   48.0000     0.2219 
   48.5000     0.3042 
   49.0000     0.3889 
   49.5000     0.4905 
   50.0000     0.4992 
   50.5000     0.5050 
   51.0000     0.5097 
   51.5000     0.5143 
   52.0000     0.5151 
   52.5000     0.5161 
   53.0000     0.5175 
   53.5000     0.5188 
   54.0000     0.5201 
   54.5000     0.5201 
   55.0000     0.5201 
   55.5000     0.5190 
   56.0000     0.5125 
   56.5000     0.5125 
   57.0000     0.5125 
   57.5000     0.5103 
   58.0000     0.5085 
