  212.0000     0.5291 
  212.5000     0.5291 
  213.0000     0.3976 
  213.5000     0.3156 
  214.0000     0.3766 
  214.5000     0.4752 
  215.0000     0.5643 
  215.5000     0.6312 
  216.0000     0.6834 
  216.5000     0.6820 
  217.0000     0.6807 
  217.5000     0.6796 
  218.0000     0.6799 
  218.5000     0.6802 
  219.0000     0.6804 
  219.5000     0.6806 
  220.0000     0.6806 
  220.5000        NaN 
  221.0000        NaN 
  221.5000        NaN 
  222.0000        NaN 
  222.5000        NaN 
  223.0000        NaN 
  223.5000        NaN 
  224.0000     0.6779 
  224.5000     0.6779 
  225.0000     0.6784 
  225.5000     0.6786 
  226.0000     0.6796 
  226.5000     0.6811 
  227.0000     0.6820 
  227.5000     0.6850 
  228.0000     0.6797 
  228.5000     0.6872 
  229.0000     0.6875 
  229.5000     0.6875 
  230.0000     0.6923 
  230.5000     0.6953 
  231.0000     0.6975 
  231.5000     0.7023 
  232.0000     0.7081 
  232.5000     0.6478 
  233.0000     0.6135 
  233.5000     0.5799 
  234.0000     0.4870 
  234.5000     0.4269 
  235.0000     0.5243 
  235.5000     0.5543 
  236.0000     0.5543 
  236.5000        NaN 
  237.0000        NaN 
  237.5000        NaN 
  238.0000        NaN 
  238.5000     0.7051 
  239.0000     0.7051 
  239.5000     0.7051 
  240.0000     0.7051 
  240.5000     0.7051 
  241.0000        NaN 
  241.5000        NaN 
  242.0000        NaN 
