   31.0000     7.3901 
   31.5000     7.3901 
   32.0000     7.3901 
   32.5000     7.7317 
   33.0000     7.7317 
   33.5000     7.7317 
   34.0000     7.7317 
   34.5000     7.7317 
   35.0000     7.6644 
   35.5000     7.5641 
   36.0000     7.3606 
   36.5000     6.4663 
   37.0000     6.4663 
   37.5000     6.4663 
   38.0000     6.4663 
   38.5000     6.4663 
   39.0000     7.3901 
   39.5000     7.3901 
   40.0000     8.3314 
   40.5000     8.3314 
   41.0000     8.3314 
   41.5000     8.3314 
   42.0000     8.3314 
   42.5000     8.3314 
   43.0000     8.3314 
   43.5000     8.3314 
   44.0000     7.3901 
   44.5000     7.3901 
   45.0000     7.3901 
   45.5000     7.3901 
   46.0000     7.3901 
   46.5000     7.3901 
   47.0000     7.3901 
   47.5000     6.8287 
   48.0000     6.9595 
   48.5000     6.9595 
   49.0000     6.9595 
   49.5000     7.0392 
   50.0000     7.1265 
   50.5000     7.1265 
   51.0000     7.1265 
   51.5000     7.2316 
   52.0000     7.3901 
   52.5000     7.3901 
   53.0000     7.3901 
   53.5000     7.3901 
   54.0000     7.3901 
   54.5000     7.3901 
   55.0000     7.3901 
   55.5000     7.3901 
   56.0000     7.3901 
   56.5000     7.3901 
   57.0000     6.7612 
   57.5000     6.7612 
   58.0000     6.7612 
