  212.0000     6.3085 
  212.5000     6.3085 
  213.0000     6.3085 
  213.5000     6.3085 
  214.0000     6.3085 
  214.5000     6.3085 
  215.0000     6.3085 
  215.5000     7.5349 
  216.0000     6.4930 
  216.5000     5.3444 
  217.0000     4.5356 
  217.5000     3.9614 
  218.0000     4.1519 
  218.5000     4.3980 
  219.0000     4.6586 
  219.5000     4.7931 
  220.0000     4.7931 
  220.5000     4.7931 
  221.0000     4.7931 
  221.5000     6.3085 
  222.0000     6.3085 
  222.5000     6.3085 
  223.0000     6.3085 
  223.5000     5.0564 
  224.0000     5.0564 
  224.5000     6.3085 
  225.0000     6.3085 
  225.5000     6.3085 
  226.0000     6.3085 
  226.5000     6.3085 
  227.0000     6.3085 
  227.5000     6.3085 
  228.0000     6.3085 
  228.5000     5.7775 
  229.0000     6.3085 
  229.5000     6.3085 
  230.0000     6.3085 
  230.5000     6.3085 
  231.0000     6.3085 
  231.5000     6.3085 
  232.0000     6.3085 
  232.5000     6.3085 
  233.0000     8.0475 
  233.5000     8.5107 
  234.0000     8.6568 
  234.5000     8.7157 
  235.0000     8.5413 
  235.5000     8.4408 
  236.0000     8.2549 
  236.5000     8.1377 
  237.0000     8.1377 
  237.5000     6.3085 
  238.0000     6.3085 
  238.5000     6.3085 
  239.0000     6.3085 
  239.5000     6.3085 
  240.0000     6.3085 
  240.5000     6.3085 
  241.0000     6.3085 
  241.5000     6.1285 
  242.0000     6.3085 
