     1   -45.0000   -20.0000        NaN        NaN        NaN 
     2   -40.0000   -20.0000     0.2685     0.0474     0.5134 
     3   -35.0000   -20.0000    -0.5017     0.0001     0.1275 
     4   -30.0000   -20.0000    -0.3462     0.0096     0.1710 
     5   -25.0000   -20.0000    -0.1704     0.2136     0.2982 
     6   -20.0000   -20.0000    -0.2351     0.0840     0.2534 
     7   -45.0000   -15.0000        NaN        NaN        NaN 
     8   -40.0000   -15.0000        NaN        NaN        NaN 
     9   -35.0000   -15.0000     0.2687     0.0473     0.5491 
    10   -30.0000   -15.0000    -0.5130     0.0001     0.2488 
    11   -25.0000   -15.0000    -0.1609     0.2406     0.2621 
    12   -20.0000   -15.0000     0.4874     0.0002     0.5340 
    13   -45.0000   -10.0000        NaN        NaN        NaN 
    14   -40.0000   -10.0000        NaN        NaN        NaN 
    15   -35.0000   -10.0000     0.4332     0.0010     0.5872 
    16   -30.0000   -10.0000     0.3452     0.0099     0.4811 
    17   -25.0000   -10.0000     0.5614     0.0000     0.6510 
    18   -20.0000   -10.0000     0.1997     0.1438     0.4928 
    19   -45.0000    -5.0000        NaN        NaN        NaN 
    20   -40.0000    -5.0000        NaN        NaN        NaN 
    21   -35.0000    -5.0000     0.5956     0.0000     0.6207 
    22   -30.0000    -5.0000     1.0000     0.0000     1.0000 
    23   -25.0000    -5.0000     0.4786     0.0002     0.5446 
    24   -20.0000    -5.0000     0.3463     0.0096     0.5265 
    25   -45.0000     0.0000     0.3086     0.0219     0.5224 
    26   -40.0000     0.0000     0.1087     0.4295     0.4149 
    27   -35.0000     0.0000     0.0921     0.5036     0.4054 
    28   -30.0000     0.0000    -0.1682     0.2196     0.3153 
    29   -25.0000     0.0000     0.4396     0.0008     0.4308 
    30   -20.0000     0.0000     0.4039     0.0022     0.3504 
