   31.0000     1.5353 
   31.5000     1.6639 
   32.0000     1.8719 
   32.5000     2.0791 
   33.0000     2.1276 
   33.5000     2.2089 
   34.0000     2.2641 
   34.5000     2.2857 
   35.0000     2.3298 
   35.5000     2.1489 
   36.0000     2.0252 
   36.5000     1.8238 
   37.0000     1.7591 
   37.5000     1.6974 
   38.0000     1.6096 
   38.5000     1.5616 
   39.0000     1.5273 
   39.5000     1.5462 
   40.0000     1.6320 
   40.5000     1.7185 
   41.0000     1.7679 
   41.5000     1.8229 
   42.0000     1.6446 
   42.5000     1.4131 
   43.0000     1.4255 
   43.5000     1.5904 
   44.0000     1.6407 
   44.5000     1.7589 
   45.0000     1.8656 
   45.5000     1.9200 
   46.0000     1.9613 
   46.5000     1.9613 
   47.0000     1.9613 
   47.5000     1.9014 
   48.0000     1.9014 
   48.5000     2.1801 
   49.0000     2.1801 
   49.5000     2.1801 
   50.0000     2.1801 
   50.5000     2.1801 
   51.0000     2.1351 
   51.5000     2.1013 
   52.0000     2.0354 
   52.5000     2.0077 
   53.0000     2.0032 
   53.5000     1.9848 
   54.0000     1.9893 
   54.5000     2.0011 
   55.0000     2.0150 
   55.5000     2.0353 
   56.0000     1.9950 
   56.5000     1.9356 
   57.0000     1.8669 
   57.5000     1.8074 
   58.0000     1.8135 
