  212.0000     0.5610 
  212.5000     0.5610 
  213.0000     0.5610 
  213.5000     0.5610 
  214.0000        NaN 
  214.5000        NaN 
  215.0000        NaN 
  215.5000        NaN 
  216.0000        NaN 
  216.5000        NaN 
  217.0000        NaN 
  217.5000        NaN 
  218.0000        NaN 
  218.5000        NaN 
  219.0000        NaN 
  219.5000        NaN 
  220.0000     0.5290 
  220.5000     0.5398 
  221.0000     0.5398 
  221.5000     0.5427 
  222.0000     0.5500 
  222.5000     0.5549 
  223.0000     0.5549 
  223.5000        NaN 
  224.0000        NaN 
  224.5000        NaN 
  225.0000        NaN 
  225.5000        NaN 
  226.0000     0.5646 
  226.5000     0.4634 
  227.0000     0.4634 
  227.5000     0.4116 
  228.0000     0.2981 
  228.5000     0.2193 
  229.0000     0.2193 
  229.5000        NaN 
  230.0000        NaN 
  230.5000        NaN 
  231.0000        NaN 
  231.5000        NaN 
  232.0000        NaN 
  232.5000        NaN 
  233.0000        NaN 
  233.5000        NaN 
  234.0000     0.5685 
  234.5000     0.5685 
  235.0000     0.5685 
  235.5000     0.5685 
  236.0000     0.5685 
  236.5000        NaN 
  237.0000        NaN 
  237.5000        NaN 
  238.0000        NaN 
  238.5000     0.5729 
  239.0000     0.5729 
  239.5000     0.5729 
  240.0000     0.5729 
  240.5000     0.5729 
  241.0000        NaN 
  241.5000        NaN 
  242.0000        NaN 
