   31.0000     7.0925 
   31.5000     7.0925 
   32.0000     7.0925 
   32.5000     7.0925 
   33.0000     7.0925 
   33.5000     7.0925 
   34.0000     7.0925 
   34.5000     7.1571 
   35.0000     6.8470 
   35.5000     6.4089 
   36.0000     6.2068 
   36.5000     6.2068 
   37.0000     5.9049 
   37.5000     6.2523 
   38.0000     6.4998 
   38.5000     6.4998 
   39.0000     6.4998 
   39.5000     6.4523 
   40.0000     6.3320 
   40.5000     6.1635 
   41.0000     5.9764 
   41.5000     5.7541 
   42.0000     7.0925 
   42.5000     7.0925 
   43.0000     7.0925 
   43.5000     7.0925 
   44.0000     7.0925 
   44.5000     7.0925 
   45.0000     7.0925 
   45.5000     7.0925 
   46.0000     7.7652 
   46.5000     7.9159 
   47.0000     8.6457 
   47.5000     8.6457 
   48.0000     7.3279 
   48.5000     6.2433 
   49.0000     6.2433 
   49.5000     6.2433 
   50.0000     6.8075 
   50.5000     7.5583 
   51.0000     8.0339 
   51.5000     8.3088 
   52.0000     8.2638 
   52.5000     8.2698 
   53.0000     8.2698 
   53.5000     8.2367 
   54.0000     8.0975 
   54.5000     8.0158 
   55.0000     7.0925 
   55.5000     7.0925 
   56.0000     7.0925 
   56.5000     7.0925 
   57.0000     7.0925 
   57.5000     7.0925 
   58.0000     7.0925 
