    29.865012    -36.421986     -1.989000           NaN 
    29.865023    -36.432990     -1.925000           NaN 
    29.865035    -36.445984     -1.861000           NaN 
    29.865046    -36.458977     -1.798000           NaN 
    29.865058    -36.471010     -1.734000           NaN 
    29.865069    -36.484000     -1.670000           NaN 
    29.865081    -36.495007     -1.606000           NaN 
    29.865093    -36.508000     -1.543000           NaN 
    29.865104    -36.520992     -1.479000           NaN 
    29.865116    -36.533985     -1.415000           NaN 
    29.865127    -36.544990     -1.351000           NaN 
    29.865139    -36.556990     -1.288000           NaN 
    29.865150    -36.570015     -1.224000           NaN 
    29.865162    -36.583008     -1.160000           NaN 
    29.865174    -36.592990     -1.104000           NaN 
    29.865197    -36.618015     -0.982000           NaN 
    29.865208    -36.630016     -0.918000           NaN 
    29.865220    -36.641983     -0.854000           NaN 
    29.865231    -36.653984     -0.791000           NaN 
    29.865370    -36.802017     -0.033000           NaN 
    30.360185    -34.950977     -0.029000           NaN 
    30.360197    -34.964000     -0.093000           NaN 
    30.360208    -34.975006     -0.156000           NaN 
    30.360220    -34.987007     -0.218000           NaN 
    30.360231    -35.000000     -0.281000           NaN 
    30.360243    -35.012993     -0.345000           NaN 
    30.360255    -35.024000     -0.408000           NaN 
    30.360266    -35.036000     -0.471000           NaN 
    30.360289    -35.062016     -0.598000           NaN 
    30.360313    -35.085983     -0.724000           NaN 
    30.360324    -35.097984     -0.788000           NaN 
    30.360336    -35.110977     -0.852000           NaN 
    30.360347    -35.124000     -0.914000           NaN 
    30.360359    -35.135010     -0.977000           NaN 
    30.360370    -35.147007     -1.042000           NaN 
    30.360382    -35.160000     -1.104000           NaN 
    30.360394    -35.172993     -1.168000           NaN 
    30.360405    -35.184000     -1.231000           NaN 
    30.360417    -35.196990     -1.295000           NaN 
    30.360428    -35.208992     -1.357000           NaN 
    30.360440    -35.221985     -1.420000           NaN 
    30.360451    -35.234978     -1.484000           NaN 
    30.360463    -35.244990     -1.540000           NaN 
    30.360475    -35.256992     -1.598000           NaN 
    30.360486    -35.269024     -1.662000           NaN 
    30.360498    -35.280000     -1.724000           NaN 
    30.360509    -35.292990     -1.787000           NaN 
    30.360521    -35.305984     -1.851000           NaN 
    30.360532    -35.317986     -1.915000           NaN 
    30.360544    -35.331010     -1.977000           NaN 
    30.854965    -33.004993     -0.547000           NaN 
    30.854977    -33.015007     -0.491000           NaN 
    30.854988    -33.028000     -0.426000           NaN 
    30.855000    -33.041023     -0.362000           NaN 
    30.855012    -33.052000     -0.299000           NaN 
    30.855023    -33.064990     -0.235000           NaN 
    30.855035    -33.076992     -0.172000           NaN 
    30.855046    -33.089985     -0.108000           NaN 
    30.855058    -33.103010     -0.044000           NaN 
    36.364236    -36.491010     -0.009000           NaN 
    36.364248    -36.500990     -0.068000           NaN 
    36.364259    -36.514015     -0.129999           NaN 
    36.364271    -36.526016     -0.195000           NaN 
    36.364282    -36.537983     -0.257000           NaN 
    36.364294    -36.549984     -0.320000           NaN 
    36.364306    -36.562977     -0.385000           NaN 
    36.364317    -36.576000     -0.447000           NaN 
    36.364329    -36.588000     -0.510999           NaN 
    36.364340    -36.600000     -0.575000           NaN 
    36.364352    -36.612000     -0.639000           NaN 
    36.364363    -36.624992     -0.701000           NaN 
    36.364375    -36.637985     -0.765000           NaN 
    36.364387    -36.648990     -0.829000           NaN 
    36.364398    -36.661022     -0.893000           NaN 
    36.364410    -36.674015     -0.955000           NaN 
    36.364421    -36.687008     -1.020000           NaN 
    36.364433    -36.699010     -1.083000           NaN 
    36.364444    -36.711006     -1.147000           NaN 
    36.364479    -36.748993     -1.336000           NaN 
    36.364491    -36.760000     -1.400000           NaN 
    36.364502    -36.773026     -1.464000           NaN 
    36.364514    -36.784992     -1.527000           NaN 
    36.364525    -36.798016     -1.591000           NaN 
    36.364537    -36.811010     -1.655000           NaN 
    36.364560    -36.833984     -1.775000           NaN 
    36.364572    -36.846016     -1.833000           NaN 
    36.364583    -36.856990     -1.895000           NaN 
    36.364595    -36.868990     -1.959000           NaN 
    36.858900    -34.320000     -1.987000           NaN 
    36.858912    -34.332993     -1.923000           NaN 
    36.858924    -34.344994     -1.859000           NaN 
    36.858935    -34.356000     -1.795000           NaN 
    36.858947    -34.368990     -1.731000           NaN 
    36.858958    -34.381023     -1.675000           NaN 
    36.858970    -34.390976     -1.617000           NaN 
    36.858981    -34.404000     -1.553000           NaN 
    36.858993    -34.416992     -1.489000           NaN 
    36.859005    -34.429985     -1.425000           NaN 
    36.859016    -34.442017     -1.361000           NaN 
    36.859039    -34.466015     -1.234000           NaN 
    36.859051    -34.479008     -1.170000           NaN 
    36.859062    -34.492000     -1.106000           NaN 
    36.859074    -34.502975     -1.043000           NaN 
    36.859086    -34.516000     -0.979000           NaN 
    36.859097    -34.528000     -0.916000           NaN 
    36.859109    -34.541985     -0.852000           NaN 
    36.859132    -34.564990     -0.723000           NaN 
    36.859144    -34.576992     -0.667000           NaN 
    36.859155    -34.588993     -0.608000           NaN 
    36.859167    -34.600000     -0.546000           NaN 
    36.859178    -34.612990     -0.482000           NaN 
    36.859201    -34.637985     -0.353000           NaN 
    36.859213    -34.651010     -0.290000           NaN 
    36.859225    -34.661983     -0.226000           NaN 
    36.859236    -34.674976     -0.163000           NaN 
    36.859248    -34.688000     -0.098000           NaN 
    36.859259    -34.700993     -0.035000           NaN 
    37.354306    -33.002975     -0.584000           NaN 
    37.354317    -33.016000     -0.648000           NaN 
    37.354329    -33.028000     -0.712000           NaN 
    37.354340    -33.041023     -0.774000           NaN 
    37.354352    -33.054016     -0.838000           NaN 
    37.354363    -33.064990     -0.902000           NaN 
    37.354375    -33.076992     -0.959000           NaN 
    37.354387    -33.088000     -1.016999           NaN 
    37.354398    -33.100000     -1.079000           NaN 
    37.354410    -33.112000     -1.144000           NaN 
    37.354421    -33.124992     -1.206000           NaN 
    37.354433    -33.137985     -1.270000           NaN 
    37.354444    -33.148990     -1.333000           NaN 
    37.354456    -33.161983     -1.397000           NaN 
    37.354468    -33.174015     -1.461000           NaN 
    37.354479    -33.187008     -1.525000           NaN 
    37.354491    -33.200000     -1.588000           NaN 
    37.354502    -33.211006     -1.650000           NaN 
    37.354514    -33.222977     -1.714000           NaN 
    37.354525    -33.236990     -1.777000           NaN 
    37.354537    -33.248993     -1.841000           NaN 
    37.354549    -33.261986     -1.905000           NaN 
    37.354560    -33.273026     -1.969000           NaN 
    42.864549    -36.444992     -1.954000           NaN 
    42.864583    -36.484000     -1.762000           NaN 
    42.864595    -36.495007     -1.700000           NaN 
    42.864606    -36.508000     -1.635000           NaN 
    42.864618    -36.520000     -1.578000           NaN 
    42.864630    -36.529984     -1.520000           NaN 
    42.864641    -36.541985     -1.456000           NaN 
    42.864653    -36.556000     -1.392000           NaN 
    42.864664    -36.568000     -1.329000           NaN 
    42.864676    -36.580994     -1.265000           NaN 
    42.864688    -36.592000     -1.201000           NaN 
    42.864699    -36.605022     -1.137000           NaN 
    42.864711    -36.618015     -1.073000           NaN 
    42.864722    -36.630016     -1.010000           NaN 
    42.864734    -36.641983     -0.946000           NaN 
