  212.0000     3.8040 
  212.5000     3.8040 
  213.0000     3.8040 
  213.5000     3.8040 
  214.0000     3.8040 
  214.5000     6.1813 
  215.0000     8.1087 
  215.5000     8.1087 
  216.0000     8.0538 
  216.5000     8.2773 
  217.0000     8.3836 
  217.5000     8.1228 
  218.0000     7.7760 
  218.5000     7.7676 
  219.0000     7.1256 
  219.5000     7.1256 
  220.0000     6.8008 
  220.5000     6.8008 
  221.0000     6.8008 
  221.5000     6.8008 
  222.0000     6.8008 
  222.5000     6.8008 
  223.0000     6.8008 
  223.5000     6.8008 
  224.0000     6.8008 
  224.5000     5.9379 
  225.0000     6.8008 
  225.5000     6.8008 
  226.0000     6.8008 
  226.5000     6.8008 
  227.0000     6.8008 
  227.5000     6.8008 
  228.0000     6.8008 
  228.5000     6.8008 
  229.0000     7.5349 
  229.5000     7.5349 
  230.0000     7.3286 
  230.5000     7.1959 
  231.0000     7.0926 
  231.5000     6.8008 
  232.0000     6.8008 
  232.5000     6.8008 
  233.0000     6.8008 
  233.5000     6.8008 
  234.0000     6.8008 
  234.5000     6.8008 
  235.0000     6.8008 
  235.5000     6.8008 
  236.0000     6.8008 
  236.5000     6.8008 
  237.0000     7.8387 
  237.5000     7.8387 
  238.0000     6.8008 
  238.5000     6.8008 
  239.0000     6.8008 
  239.5000     6.8008 
  240.0000     6.8008 
  240.5000     6.8008 
  241.0000     6.8008 
  241.5000     6.8008 
  242.0000     7.6658 
